LSOA11CD,LSOA11NM,OID,GOR_CODE,GOR_NAME,LA_CODE,LA_NAME,MSOA_CODE,MSOA_NAME,LSOA_CODE,LSOA_NAME,LSOAarea,CODE,OSODR,NUMBER,ROAD_NAME,METRES,INDICATOR,ID_ID,TRACTTOTRA
E01026721,'King''s Lynn and West Norfolk 013E',281,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005563,'King''s Lynn and West Norfolk 013',E01026721,'King''s Lynn and West Norfolk 013E',16433411,3004,O167JLJB6PHTW,,MAIN ROAD,163,,10808,10
E01026722,'King''s Lynn and West Norfolk 015C',290,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005565,'King''s Lynn and West Norfolk 015',E01026722,'King''s Lynn and West Norfolk 015C',6932329,3001,O167CRYB8FCTW,A10,LYNN ROAD,33,,6767,4
E01026723,'King''s Lynn and West Norfolk 014D',285,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026723,'King''s Lynn and West Norfolk 014D',6347117,3001,O167CY4B5XPTW,A10,MAIN ROAD,45,,6771,10
E01026724,'King''s Lynn and West Norfolk 014E',286,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026724,'King''s Lynn and West Norfolk 014E',7660940,3001,O167D1JB5KTTW,A10,MAIN ROAD,137,,6757,15
E01026725,'King''s Lynn and West Norfolk 014F',287,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005564,'King''s Lynn and West Norfolk 014',E01026725,'King''s Lynn and West Norfolk 014F',13005757,3001,O167BFYU5P4AW,A47(T),LYNN ROAD,61,Y,6782,4
E01026726,'King''s Lynn and West Norfolk 015D',291,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005565,'King''s Lynn and West Norfolk 015',E01026726,'King''s Lynn and West Norfolk 015D',36734798,3004,O167D8WU6XPAW,,MILL ROAD,3115,,11337,25
E01026727,'King''s Lynn and West Norfolk 018B',305,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005568,'King''s Lynn and West Norfolk 018',E01026727,'King''s Lynn and West Norfolk 018B',65531431,3001,O167A67BABFAW,A1122,HIGH STREET,10,,6730,15
E01026728,'King''s Lynn and West Norfolk 018C',306,E12000006,East of England,E07000146,'King''s Lynn and West Norfolk',E02005568,'King''s Lynn and West Norfolk 018',E01026728,'King''s Lynn and West Norfolk 018C',27919841,3004,O167A6ABATCAW,,BOUGHTON ROAD,2505,,11119,10
E01026729,North Norfolk 008A,340,E12000006,East of England,E07000147,North Norfolk,E02005577,North Norfolk 008,E01026729,North Norfolk 008A,56159895,3002,O166UABAW4GAW,B1354,,301,,9272,4
E01026730,North Norfolk 008B,341,E12000006,East of England,E07000147,North Norfolk,E02005577,North Norfolk 008,E01026730,North Norfolk 008B,11963291,3004,O166PX6AW6DTW,,,212,,16786,4
E01026419,Breckland 010A,42,E12000006,East of England,E07000143,Breckland,E02005512,Breckland 010,E01026419,Breckland 010A,26225212,3004,O13NT9CBE2ETV,,ATTLEBOROUGH ROAD,858,,28468,10
E01026420,Breckland 010B,43,E12000006,East of England,E07000143,Breckland,E02005512,Breckland 010,E01026420,Breckland 010B,11144183,3004,O13NR3FUEBBTV,,,949,,28600,10
E01026421,Breckland 013A,57,E12000006,East of England,E07000143,Breckland,E02005515,Breckland 013,E01026421,Breckland 013A,21794504,3004,O13NPLCBGGWAV,,'BUNN''S BANK ROAD',448,,28463,10
E01026422,Breckland 011A,48,E12000006,East of England,E07000143,Breckland,E02005513,Breckland 011,E01026422,Breckland 011A,6467298,3004,O13NQWJUG4JAV,,HARGHAM ROAD,410,,28437,10
E01026423,Breckland 011B,49,E12000006,East of England,E07000143,Breckland,E02005513,Breckland 011,E01026423,Breckland 011B,4286842,3004,O13NQWJUG4JAV,,HARGHAM ROAD,410,,28437,10
E01026424,Breckland 012A,53,E12000006,East of England,E07000143,Breckland,E02005514,Breckland 012,E01026424,Breckland 012A,97619366,3004,O166Y79UFBJAW,,TOTTINGTON ROAD,1311,,27962,4
E01026425,Breckland 005A,16,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026425,Breckland 005A,681418,3001,O166UJGB7K3TW,A47(T),,1502,Y,7188,4
E01026426,Breckland 005B,17,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026426,Breckland 005B,1079099,3004,O166U5MB75NTW,,GREENFIELDS ROAD,275,,16097,10
E01026427,Breckland 005C,18,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026427,Breckland 005C,2351307,3004,O166TTRU7PQAW,,,215,,16381,4
E01026428,Breckland 003A,8,E12000006,East of England,E07000143,Breckland,E02005505,Breckland 003,E01026428,Breckland 003A,3739765,3002,O166URRU6X4TW,B1146,DEREHAM ROAD,299,,9199,10
E01026429,Breckland 003B,9,E12000006,East of England,E07000143,Breckland,E02005505,Breckland 003,E01026429,Breckland 003B,304099,3004,O166UC5B6XPAW,,MATSELL WAY,78,,14950,15
E01026430,Breckland 003C,10,E12000006,East of England,E07000143,Breckland,E02005505,Breckland 003,E01026430,Breckland 003C,10522791,3001,O166RDYU6W3AW,A47(T),,2588,Y,7285,10
E01026431,Breckland 003D,11,E12000006,East of England,E07000143,Breckland,E02005505,Breckland 003,E01026431,Breckland 003D,878899,3002,O166ULQB6NLAW,B1146,QUEBEC ROAD,480,,9205,4
E01026432,Breckland 005D,19,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026432,Breckland 005D,480958,3004,O166UCPU7NTAW,,WESTFIELD ROAD,167,,14856,4
E01026433,Breckland 005E,20,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026433,Breckland 005E,566456,3004,O166UMGB834AW,,COLLEEN CLOSE,233,,15049,10
E01026434,Breckland 005F,21,E12000006,East of England,E07000143,Breckland,E02005507,Breckland 005,E01026434,Breckland 005F,907276,3004,O166UDRU8EYAW,,DEREHAM ROAD,990,,14659,10
E01026435,Breckland 013B,58,E12000006,East of England,E07000143,Breckland,E02005515,Breckland 013,E01026435,Breckland 013B,47609446,3004,O13NN61UJ3UTV,,FIR COVERT ROAD,261,,29083,10
E01026436,Breckland 001A,0,E12000006,East of England,E07000143,Breckland,E02005503,Breckland 001,E01026436,Breckland 001A,33176861,3001,O166RL4U2J0AW,A1067,FAKENHAM ROAD,949,,7290,10
E01026437,Breckland 008A,32,E12000006,East of England,E07000143,Breckland,E02005510,Breckland 008,E01026437,Breckland 008A,8511855,3004,O166YPXBCLUTW,,BELL LANE,255,,14491,10
E01026438,Breckland 008B,33,E12000006,East of England,E07000143,Breckland,E02005510,Breckland 008,E01026438,Breckland 008B,24543866,3004,O166WV0B8MXAW,,,232,,14658,15
E01026439,Breckland 014A,60,E12000006,East of England,E07000143,Breckland,E02005516,Breckland 014,E01026439,Breckland 014A,5906232,3004,O166RWCBKNYTW,,,1523,,28157,4
E01026440,Breckland 014B,61,E12000006,East of England,E07000143,Breckland,E02005516,Breckland 014,E01026440,Breckland 014B,60090640,3001,O13NVLWBK1YAV,A11(T),,1374,Y,8513,4
E01026441,Breckland 014C,62,E12000006,East of England,E07000143,Breckland,E02005516,Breckland 014,E01026441,Breckland 014C,36716528,3004,O166RXYBM8WTW,,,1410,,28218,4
E01026442,Breckland 002A,4,E12000006,East of England,E07000143,Breckland,E02005504,Breckland 002,E01026442,Breckland 002A,57860849,3002,O166WJ2U3UFAW,B1146,FAKENHAM ROAD,458,,9215,4
E01026443,Breckland 002B,5,E12000006,East of England,E07000143,Breckland,E02005504,Breckland 002,E01026443,Breckland 002B,58242044,3004,O1670XWU45QAW,,WELLINGHAM ROAD,473,,13917,4
E01026444,Breckland 012B,54,E12000006,East of England,E07000143,Breckland,E02005514,Breckland 012,E01026444,Breckland 012B,106887076,3004,O166YUJUDAUAW,,THREXTON ROAD,386,,14410,15
E01026445,Breckland 002C,6,E12000006,East of England,E07000143,Breckland,E02005504,Breckland 002,E01026445,Breckland 002C,55479548,3004,O1672B9U8F5AW,,,268,,13382,4
E01026446,Breckland 004A,12,E12000006,East of England,E07000143,Breckland,E02005506,Breckland 004,E01026446,Breckland 004A,15484693,3001,O1671ARU8LCTW,A47(T),,1205,Y,6995,4
E01026447,Breckland 011C,50,E12000006,East of England,E07000143,Breckland,E02005513,Breckland 011,E01026447,Breckland 011C,812721,3004,O13NQNYBF4QTV,,DEOPHAM ROAD,1153,,28364,4
E01026448,Breckland 013C,59,E12000006,East of England,E07000143,Breckland,E02005515,Breckland 013,E01026448,Breckland 013C,9393225,3004,O13NP45BF7UTV,,SLUTSHOLE LANE,2345,,28370,4
E01026449,Breckland 011D,51,E12000006,East of England,E07000143,Breckland,E02005513,Breckland 011,E01026449,Breckland 011D,9327923,3001,O13NPVAUF2GTV,A11(T),,1555,Y,8589,4
E01026450,Breckland 011E,52,E12000006,East of England,E07000143,Breckland,E02005513,Breckland 011,E01026450,Breckland 011E,481607,3004,O13NR2JBFUYAV,,SPRINGFIELDS,263,,28626,4
E01026451,Breckland 008C,34,E12000006,East of England,E07000143,Breckland,E02005510,Breckland 008,E01026451,Breckland 008C,18687606,3001,O166UQAU8Q5TW,A1075,SHIPDHAM ROAD,529,,7156,4
E01026452,Breckland 004B,13,E12000006,East of England,E07000143,Breckland,E02005506,Breckland 004,E01026452,Breckland 004B,11597945,3004,O166W1EB504TW,,BILNEY ROAD,524,,14733,4
E01026453,Breckland 004C,14,E12000006,East of England,E07000143,Breckland,E02005506,Breckland 004,E01026453,Breckland 004C,35364290,3002,O166V39B7DUTW,B1146,DRAYTONHALL LANE,307,,9171,10
E01026454,Breckland 004D,15,E12000006,East of England,E07000143,Breckland,E02005506,Breckland 004,E01026454,Breckland 004D,495839,3002,O166V39B7DUTW,B1146,DRAYTONHALL LANE,307,,9171,10
E01026455,Breckland 007A,27,E12000006,East of England,E07000143,Breckland,E02005509,Breckland 007,E01026455,Breckland 007A,23137551,3001,O1675XKU8RKAW,A1122,SWAFFHAM ROAD,1694,,6944,4
E01026456,Breckland 007B,28,E12000006,East of England,E07000143,Breckland,E02005509,Breckland 007,E01026456,Breckland 007B,4083329,3004,O1673LGU8X5AW,,SPORLE ROAD,50,,13656,15
E01026457,Breckland 007C,29,E12000006,East of England,E07000143,Breckland,E02005509,Breckland 007,E01026457,Breckland 007C,844776,3001,O1673RUBA1EAW,A1065,BRANDON ROAD,1189,,7004,10
E01026458,Breckland 007D,30,E12000006,East of England,E07000143,Breckland,E02005509,Breckland 007,E01026458,Breckland 007D,412334,3001,O1673QFB9PWTW,A1065,BRANDON ROAD,298,,7010,10
E01026459,Breckland 007E,31,E12000006,East of England,E07000143,Breckland,E02005509,Breckland 007,E01026459,Breckland 007E,1093408,3001,O1673TUB8WKTW,A1065,STATION STREET,255,,7014,10
E01026461,Breckland 001C,1,E12000006,East of England,E07000143,Breckland,E02005503,Breckland 001,E01026461,Breckland 001C,15549778,3004,O166U4HB547TW,,,1364,,14771,4
E01026462,Breckland 002D,7,E12000006,East of England,E07000143,Breckland,E02005504,Breckland 002,E01026462,Breckland 002D,27584036,3004,O166V3KB4WEAW,,ELMHAM ROAD,423,,14835,4
E01026464,Breckland 010D,44,E12000006,East of England,E07000143,Breckland,E02005512,Breckland 010,E01026464,Breckland 010D,24548024,3004,O166W6DBEHXAW,,THE STREET,1027,,28030,4
E01026465,Breckland 015A,64,E12000006,East of England,E07000143,Breckland,E02005517,Breckland 015,E01026465,Breckland 015A,404989,3004,O13P1GXUMNNTV,,LONDON ROAD,456,,27445,4
E01026466,Breckland 015B,65,E12000006,East of England,E07000143,Breckland,E02005517,Breckland 015,E01026466,Breckland 015B,1440846,3004,O13P16TUM4WTV,,ANNE BARTHOLOMEW ROAD,66,,27683,10
E01026467,Breckland 015C,66,E12000006,East of England,E07000143,Breckland,E02005517,Breckland 015,E01026467,Breckland 015C,6720897,3001,O13P2A1BKQGTV,A134,,4548,,8436,4
E01026468,Breckland 016A,67,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026468,Breckland 016A,880632,3001,O13P0VLUMR5AV,A1066,HURTH WAY,346,,8463,4
E01026469,Breckland 016B,68,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026469,Breckland 016B,359639,3001,O13P0XFUMEKAV,A1075,NORWICH ROAD,425,,8459,4
E01026470,Breckland 016C,69,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026470,Breckland 016C,685733,3004,O13P0L0UM5JTV,,,109,,27720,4
E01026471,Breckland 016D,70,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026471,Breckland 016D,249696,3004,O13P0QYUMPFTV,,FOXGLOVE ROAD,397,,27662,15
E01026472,Breckland 016E,71,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026472,Breckland 016E,308571,3004,O13P130UM3JTV,,TENNYSON WAY,377,,27669,4
E01026473,Breckland 016F,72,E12000006,East of England,E07000143,Breckland,E02005518,Breckland 016,E01026473,Breckland 016F,243104,3004,O13P0PJUM5TAV,,BENBOW ROAD,205,,27629,4
E01026474,Breckland 017A,73,E12000006,East of England,E07000143,Breckland,E02005519,Breckland 017,E01026474,Breckland 017A,7702429,3004,O13P1EYUMTHTV,,OLD BURY ROAD,103,,27434,10
E01026475,Breckland 017B,74,E12000006,East of England,E07000143,Breckland,E02005519,Breckland 017,E01026475,Breckland 017B,712023,3004,O13P151UN7BAV,,NUNNERY PLACE,361,,27441,10
E01026476,Breckland 017C,75,E12000006,East of England,E07000143,Breckland,E02005519,Breckland 017,E01026476,Breckland 017C,224861,3004,O13P1WRBN4JAV,,LONDON ROAD,301,,27452,4
E01026477,Breckland 017D,76,E12000006,East of England,E07000143,Breckland,E02005519,Breckland 017,E01026477,Breckland 017D,608558,3004,O13P1BAUN6UAV,,'NUNS'' BRIDGES ROAD',357,,27605,10
E01026478,Breckland 017E,77,E12000006,East of England,E07000143,Breckland,E02005519,Breckland 017,E01026478,Breckland 017E,9006300,3004,O13P1BAUN6UAV,,'NUNS'' BRIDGES ROAD',357,,27605,30
E01026479,Breckland 006A,22,E12000006,East of England,E07000143,Breckland,E02005508,Breckland 006,E01026479,Breckland 006A,18913226,3001,O166QH0U6TBAW,A47(T),,370,Y,7278,4
E01026480,Breckland 006B,23,E12000006,East of England,E07000143,Breckland,E02005508,Breckland 006,E01026480,Breckland 006B,2391277,3004,O166QYCB821AW,,'RAYNER''S WAY',207,,16206,4
E01026481,Breckland 006C,24,E12000006,East of England,E07000143,Breckland,E02005508,Breckland 006,E01026481,Breckland 006C,16571827,3004,O166N9QB7DUTW,,WOOD LANE,375,,17914,4
E01026483,Breckland 001E,2,E12000006,East of England,E07000143,Breckland,E02005503,Breckland 001,E01026483,Breckland 001E,31696095,3004,O166TLRU0M7TW,,GREEN LANE,500,,16526,4
E01026484,Breckland 006D,25,E12000006,East of England,E07000143,Breckland,E02005508,Breckland 006,E01026484,Breckland 006D,25147599,3004,O166RLKBAR9TW,,DEREHAM ROAD,90,,16057,10
E01026485,Breckland 006E,26,E12000006,East of England,E07000143,Breckland,E02005508,Breckland 006,E01026485,Breckland 006E,33987062,3004,O166RX5UAEBAW,,'TINKERS'' LANE',463,,16034,4
E01026486,Breckland 009A,37,E12000006,East of England,E07000143,Breckland,E02005511,Breckland 009,E01026486,Breckland 009A,1943309,3004,O166XKFBD39AW,,BLENHEIM WAY,220,,14558,25
E01026487,Breckland 009B,38,E12000006,East of England,E07000143,Breckland,E02005511,Breckland 009,E01026487,Breckland 009B,1396772,3004,O166X91UD5RTW,,TRENCHARD CRESCENT,241,,14542,15
E01026488,Breckland 009C,39,E12000006,East of England,E07000143,Breckland,E02005511,Breckland 009,E01026488,Breckland 009C,392919,3004,O166XV9BD1CAW,,CHURCH ROAD,638,,14559,4
E01026489,Breckland 009D,40,E12000006,East of England,E07000143,Breckland,E02005511,Breckland 009,E01026489,Breckland 009D,1087081,3004,O166YMXBD1DTW,,WAYLAND AVENUE,161,,14490,4
E01026490,Breckland 009E,41,E12000006,East of England,E07000143,Breckland,E02005511,Breckland 009,E01026490,Breckland 009E,2379622,3001,O166XHPUDXBTW,A1075,,1746,,8529,10
E01026491,Breckland 010E,45,E12000006,East of England,E07000143,Breckland,E02005512,Breckland 010,E01026491,Breckland 010E,85541653,3004,O166XBDUF3ETW,,COLLEGE ROAD,220,,27965,10
E01026492,Breckland 012C,55,E12000006,East of England,E07000143,Breckland,E02005514,Breckland 012,E01026492,Breckland 012C,5363351,3004,O167612BKFNTW,,FENGATE DROVE,1421,,27216,15
E01026493,Breckland 012D,56,E12000006,East of England,E07000143,Breckland,E02005514,Breckland 012,E01026493,Breckland 012D,63477228,3001,O13NYNFBKU2TV,A1075,,1758,,8497,10
E01026494,Breckland 014D,63,E12000006,East of England,E07000143,Breckland,E02005516,Breckland 014,E01026494,Breckland 014D,35550685,3004,O166QTNULFWTW,,EAST CHURCH STREET,804,,28161,4
E01026495,Breckland 008D,35,E12000006,East of England,E07000143,Breckland,E02005510,Breckland 008,E01026495,Breckland 008D,13103137,3004,O1671T7U96JAW,,,2500,,13476,4
E01026496,Breckland 008E,36,E12000006,East of England,E07000143,Breckland,E02005510,Breckland 008,E01026496,Breckland 008E,20001248,3004,O1672BHB9D5AW,,PROCESSION LANE,2420,,13412,10
E01026497,Broadland 018A,158,E12000006,East of England,E07000144,Broadland,E02005537,Broadland 018,E01026497,Broadland 018A,2793718,3004,O1667H0U889AW,,NURSERY CLOSE,210,,23651,4
E01026498,Broadland 018B,159,E12000006,East of England,E07000144,Broadland,E02005537,Broadland 018,E01026498,Broadland 018B,6668275,3004,O1667V7U7X5TW,,ACLE ROAD,536,,23636,4
E01026499,Broadland 001A,78,E12000006,East of England,E07000144,Broadland,E02005520,Broadland 001,E01026499,Broadland 001A,605891,3004,O166HGKB0TQAW,,CROMPTON ROAD,118,,18745,25
E01026500,Broadland 001B,79,E12000006,East of England,E07000144,Broadland,E02005520,Broadland 001,E01026500,Broadland 001B,722615,3004,O166HMXU10WTW,,SPA LANE,1245,,18832,4
E01026501,Broadland 001C,80,E12000006,East of England,E07000144,Broadland,E02005520,Broadland 001,E01026501,Broadland 001C,21372996,3004,O166G9WB02HTW,,TUTTINGTON ROAD,193,,22393,20
E01026502,Broadland 001D,81,E12000006,East of England,E07000144,Broadland,E02005520,Broadland 001,E01026502,Broadland 001D,25047553,3004,O166LP5AY8KAW,,SPA LANE,1224,,18534,10
E01026503,Broadland 001E,82,E12000006,East of England,E07000144,Broadland,E02005520,Broadland 001,E01026503,Broadland 001E,3068352,3002,O166GP4AYF4AW,B1145,,713,,9797,4
E01026504,Broadland 014A,139,E12000006,East of England,E07000144,Broadland,E02005533,Broadland 014,E01026504,Broadland 014A,34962188,3004,O1667KPB7CRTW,,THE GREEN,85,,23735,20
E01026505,Broadland 014B,140,E12000006,East of England,E07000144,Broadland,E02005533,Broadland 014,E01026505,Broadland 014B,12439470,3004,O1668MTB7QDTW,,GREEN LANE,1364,,23602,10
E01026506,Broadland 014C,141,E12000006,East of England,E07000144,Broadland,E02005533,Broadland 014,E01026506,Broadland 014C,3504880,3004,O166AM2U7YATW,,RANWORTH ROAD,362,,23814,4
E01026507,Broadland 014D,142,E12000006,East of England,E07000144,Broadland,E02005533,Broadland 014,E01026507,Broadland 014D,936892,3004,O166AHEB884TW,,RANWORTH ROAD,584,,23789,4
E01026508,Broadland 017A,154,E12000006,East of England,E07000144,Broadland,E02005536,Broadland 017,E01026508,Broadland 017A,475244,3004,O13NAXJB9CGTV,,HIGHFIELD AVENUE,65,,23505,4
E01026509,Broadland 017B,155,E12000006,East of England,E07000144,Broadland,E02005536,Broadland 017,E01026509,Broadland 017B,9556877,3001,O13NCWPU9DAAV,A1042,YARMOUTH ROAD,440,,7802,30
E01026510,Broadland 017C,156,E12000006,East of England,E07000144,Broadland,E02005536,Broadland 017,E01026510,Broadland 017C,5462614,3004,O13N9JTB9B1AV,,PACK LANE,590,,23230,4
